age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
39,M,571,En Couple,1,false,8638 ZY 93
42,F,723,En Couple,4,false,5742 PA 24
32,M,234,Célibataire,0,false,7889 TV 69
71,M,1392,En Couple,4,false,7149 EH 49
20,M,183,En Couple,1,false,9298 BR 87
84,M,519,Célibataire,0,false,5484 RB 78
47,F,193,En Couple,1,false,7874 OW 98
37,M,542,Célibataire,0,false,6366 SZ 14
76,F,1398,En Couple,1,false,3881 FV 25
55,M,1378,Célibataire,0,false,1298 MH 26
22,M,596,En Couple,4,false,251 ZO 60
23,M,431,En Couple,2,false,7569 WI 31
47,M,463,Seule,1,false,4470 TR 29
23,F,216,En Couple,2,false,588 UI 29
53,M,234,En Couple,3,false,4111 QI 38
31,M,1292,En Couple,1,false,1248 UR 32
18,M,476,En Couple,4,false,330 CO 44
27,M,1179,En Couple,0,false,659 HS 30
27,M,1111,En Couple,1,false,5329 BC 29
31,M,428,Célibataire,0,false,8838 QW 47
81,M,1057,En Couple,4,true,9417 FA 62
23,M,566,En Couple,2,false,7298 CR 52
83,F,487,Célibataire,0,false,5378 UN 12
46,M,432,Célibataire,0,false,6909 RC 93
23,M,1232,En Couple,2,false,4069 SE 95
34,M,1391,En Couple,3,false,5588 VY 86
44,M,426,Célibataire,0,false,662 ZY 61
44,Masculin,797,Seule,1,false,7888 ZO 63
71,M,464,En Couple,2,false,6705 NK 55
50,M,553,Seule,3,false,2691 JQ 27
52,M,426,Seule,2,false,5310 VV 12
81,F,946,En Couple,0,false,4314 UN 44
61,F,832,En Couple,1,false,7646 TZ 92
47,M,852,En Couple,3,false,3498 PO 75
48,M,450,Célibataire,0,false,4285 TE 17
60,F,567,Célibataire,0,false,1028 JT 70
28,M,506,En Couple,1,false,2576 NQ 73
37,M,229,En Couple,2,true,8930 IC 77
61,F,414,Célibataire,0,false,2390 XQ 47
32,M,492,En Couple,3,false,1561 KQ 58
21,M,175,En Couple,4,false,57 GF 27
18,M,507,Célibataire,0,false,440 SZ 82
41,F,504,En Couple,2,false,1483 YS 59
27,M,486,En Couple,1,true,4117 XG 66
27,M,508,En Couple,4,false,5739 GU 86
29,M,556,Célibataire,0,false,5012 KT 78
19,M,455,Célibataire,0,false,3327 OO 63
61,M,418,En Couple,0,false,1329 TQ 91
35,M,174,En Couple,1,false,4441 FK 28
39,Féminin,461,Célibataire,0,false,7938 GA 50
22,M,553,En Couple,0,false,309 MJ 48
55,F,534,En Couple,2,false,7512 IE 39
50,F,236,Célibataire,0,false,7734 MF 62
61,M,860,En Couple,1,false,5836 MB 81
80,M,1345,En Couple,0,false,3406 AF 24
79,M,520,Seule,1,false,8580 ET 72
21,F,190,En Couple,3,false,4628 WU 82
61,M,775,Célibataire,0,false,9821 OA 26
62,M,516,En Couple,0,false,9453 WV 45
34,F,1213,En Couple,1,false,6400 UH 31
24,M,1303,En Couple,2,false,7397 LB 89
18,M,531,En Couple,2,false,8670 LH 30
67,M,229,En Couple,0,false,5509 SY 58
19,M,409,En Couple,2,false,9174 YO 44
31,M,494,En Couple,1,false,3037 BE 16
33,M,1215,En Couple,0,true,60 NI 97
18,M,1349,En Couple,0,true,6648 WJ 52
39,F,157,Célibataire,0,false,5905 EM 67
75,M,431,En Couple,1,true,6780 EY 97
50,F,512,En Couple,0,false,6943 NV 18
20,M,238,En Couple,3,false,5177 SI 78
36,M,230, ,0,false,379 CQ 27
75,F,1096,En Couple,1,false,8247 NO 14
67,M,576,En Couple,1,false,5331 PA 26
20,Masculin,221,Célibataire,0,false,3066 SX 65
19,F,783,En Couple,4,false,1584 TZ 81
40,F,404,En Couple,1,false,3055 BP 14
55,M,541,Célibataire,0,false,2371 OF 35
43,M,484,Célibataire,0,false,6222 MB 44
36,F,494,En Couple,2,false,3352 SE 52
50,M,150,Seule,1,false,5815 DZ 40
52,M,1296,Célibataire,0,false,3863 XF 87
39,M,467,En Couple,4,false,9191 RJ 79
46,M,154,Célibataire,0,false,9280 ZX 32
19,M,426,Célibataire,0,false,3762 CQ 77
52,F,514,En Couple,3,false,8876 BG 90
18,F,847,Célibataire,0,false,4952 DC 14
57,F,444,En Couple,2,false,2929 QZ 47
27,M,402,Seule,2,false,6049 EK 91
21,M,560,En Couple,4,true,7244 KX 24
53,M,881,En Couple,4,false,2099 LP 44
22,F,575,En Couple,2,false,9429 XO 24
47,F,433,Seule,2,false,8857 OJ 91
40,M,993,En Couple,1,false,8496 HH 69
43,M,456,En Couple,3,false,1434 ZV 32
36,M,416,En Couple,4,false,6552 FG 49
21,M,1126,Célibataire,0,false,9498 MD 88
34,M,807,En Couple,1,false,1348 MT 82
42,F,1299,En Couple,4,true,561 AK 40
31,M,185,En Couple,2,false,1540 MF 57
22,M,575,En Couple,2,false,5159 FM 12
55,M,589,En Couple,0,true,4611 FX 81
33,F,1178,Célibataire,0,false,3962 QX 93
41,M,543,Célibataire,0,false,4292 WU 29
45,M,557,Célibataire,0,false,6692 WK 82
19,M,531,En Couple,1,false,8214 MB 10
54,M,1271,En Couple,1,true,743 IC 31
21,M,928,Seule,2,false,2433 BA 68
50,M,540,En Couple,0,false,7730 TU 42
81,M,1264,En Couple,1,false,3512 CR 10
18,F,521,En Couple,1,true,427 OM 16
25,F,420,Célibataire,0,false,7046 KC 42
38,M,1078,Célibataire,0,false,2084 TB 78
42,M,577,En Couple,0,true,4451 HC 88
58,F,167,En Couple,2,true,536 CA 75
25,M,530,En Couple,2,true,6287 UI 60
19,M,202,En Couple,1,false,9052 DA 70
58,M,1246,Divorcée,3,false,9523 CT 10
83,F,497,En Couple,2,false,3840 WF 62
22,M,574,Célibataire,0,false,7604 YR 70
30,M,599,En Couple,1,false,1165 DZ 19
24,F,419,En Couple,0,false,3313 ZA 18
24,F,215,En Couple,2,false,3543 WF 77
47,Féminin,869,En Couple,2,false,2098 YB 63
45,M,523,En Couple,1,false,5962 XS 41
20,M,432,En Couple,1,false,5881 VE 14
18,M,867,En Couple,2,true,7599 PY 98
49,M,539,En Couple,0,false,8130 MP 91
78,M,787,Seule,2,false,9077 OF 32
29,M,536,Célibataire,0,false,8708 FH 58
19,F,155,En Couple,0,false,9129 UR 35
27,M,1088,Célibataire,0,false,6718 HW 29
20,M,459,En Couple,4,false,4512 FC 74
37,M,582,Célibataire,0,false,8221 SY 83
18,M,414,En Couple,2,false,7466 CZ 63
75,F,499,En Couple,2,false,6851 DZ 14
76,M,589,En Couple,4,false,2527 RS 14
47,M,1035,En Couple,0,true,158 IE 18
26,F,246,Célibataire,0,false,3875 NE 52
50,M,211,En Couple,1,false,6936 WM 80
49,M,1225,En Couple,0,true,7043 NO 88
33,M,845,Célibataire,0,false,6531 ZO 40
21,F,502,En Couple,0,false,1542 HA 97
82,M,573,En Couple,0,true,3883 CP 37
59,M,888,En Couple,1,true,6718 HB 54
24,F,595,En Couple,0,false,9718 JS 86
24,M,1114,En Couple,2,false,1671 ZI 67
42,F,530,Célibataire,0,false,7268 KI 76
46,M,568,En Couple,?,true,837 OE 45
42,M,494,En Couple,1,true,2416 CD 18
43,F,479,En Couple,0,false,3431 EX 76
45,F,779,En Couple,3,false,3550 BC 29
49,M,156,Célibataire,0,false,184 AE 83
28,M,429,En Couple,0,false,765 AM 59
70,M,545,En Couple,0,false,9946 WA 63
33,M,435,Célibataire,0,false,7733 BV 85
50,M,1325,Célibataire,0,false,875 KB 70
30,M,511,En Couple,3,true,3063 LR 44
23,M,451,En Couple,3,false,4081 JK 60
49,M,425,En Couple,3,false,2193 NK 46
34,M,223,Célibataire,0,false,3679 EH 31
83,M,720,Célibataire,0,false,3225 MP 81
56,M,444,En Couple,3,false,1824 NH 81
20,M,753,Seule, ,false,5327 FQ 94
59,F,1332,Célibataire,0,false,8632 XI 40
24,M,445,En Couple,1,false,3229 DJ 33
84,M,542,En Couple,4,false,1544 TP 11
55,M,731,En Couple,3,false,9768 RW 75
34,M,479,En Couple,3,false,6040 BY 36
29,M,454,Célibataire,0,false,6206 UQ 96
68,F,499,Célibataire,0,false,6045 EM 84
42,M,156,En Couple,0,false,3847 SU 87
71,F,895,En Couple,1,false,4978 UL 33
31,M,1067,Célibataire,0,false,9333 VX 94
27,M,536,Célibataire,0,false,3872 TC 21
44,F,515,Célibataire,0,false,2342 BC 81
61,M,458,En Couple,4,true,6120 NU 19
53,M,465,En Couple,1,true,6110 UQ 19
71,M,447,Seule,2,false,7540 XA 59
36,M,1335,En Couple,1,true,6464 UQ 68
27,F,400,En Couple,2,true,60 LR 50
21,M,898,Célibataire,0,false,5348 IX 23
69,F,583,En Couple,2,false,4525 EH 37
47,F,455,En Couple,0,false,9327 IJ 66
44,M,212,Célibataire,0,false,1425 EW 25
52,M,433,Célibataire,0,false,1232 DN 85
42,F,577,En Couple,1,false,7531 BL 74
21,F,1048,En Couple,2,false,5710 LT 16
48,M,801,En Couple,4,false,4585 OH 15
29,M,478,En Couple,0,false,1485 UQ 82
78,M,1282,En Couple,2,false,7266 IC 30
60,F,577,En Couple,3,false,2552 XP 77
26,M,410,Célibataire,0,false,264 CQ 68
28,M,1067,En Couple,3,false,7349 XF 74
25,F,423,Célibataire,0,false,6037 ER 64
54,F,577,En Couple,1,false,5270 HL 76
39,M,575,Célibataire,0,false,3503 ST 18
39,M,416,En Couple,0,false,340 YD 76
38,M,1223,Célibataire,0,false,1685 DJ 81
55,M,504,Célibataire,0,false,7236 MV 88
50,F,428,En Couple,1,false,2353 YD 69
39,M,1012,En Couple,4,false,5219 XV 43
57,M,544,En Couple,1,false,9445 GG 15
47,M,444,En Couple,0,true,8363 MT 85
21,M,440,Seul,0,false,4720 NC 13
18,M,575,En Couple,2,false,3006 ZT 97
83,M,530,En Couple,0,false,1032 ZG 58
58,M,415,Célibataire,0,false,343 EU 97
25,M,551,En Couple,4,false,7519 EH 82
49,M,402,Célibataire,0,false,8126 KJ 57
59,M,1397,En Couple,1,true,6849 XZ 53
50,M,583,En Couple,1,false,3346 OP 18
20,M,501,En Couple,0,false,2929 XU 79
58,M,509,Célibataire,0,false,8990 JP 80
69,M,536,En Couple,0,false,6097 OQ 31
22,M,567,En Couple,1,false,8134 QT 13
82,M,498,En Couple,1,false,2872 ZK 74
22,M,236,Célibataire,0,false,3209 FY 89
43,F,424,En Couple,0,false,1435 WC 70
21,Masculin,153,Célibataire,0,false,1310 GA 87
19,M,404,En Couple,4,false,6711 RB 73
30,M,429,Seule,3,false,697 VC 36
60,M,198,Célibataire,0,false,7746 NL 37
62,M,1293,Célibataire,0,false,1908 AR 25
42,F,181,Célibataire,0,false,639 JU 16
31,F,995,Célibataire,0,false,8264 VS 46
23,M,232,En Couple,2,false,1464 LW 72
41,M,452,Célibataire,0,false,2788 AC 20
27,M,485,En Couple,2,false,7092 VL 65
67,M,1275,En Couple,2,false,6305 OZ 25
58,F,756,Célibataire,0,false,9152 TG 54
42,M,760,En Couple,0,false,7542 ZX 18
26,M,541,En Couple,2,true,5671 EI 43
29,M,442,Célibataire, ,false,2320 OA 63
50,M,470,Seule,1,false,2780 UJ 46
49,Masculin,221,En Couple,1,true,3750 OE 88
34,M,476,Célibataire,0,false,7501 DO 70
24,M,1185,En Couple,1,true,9789 YP 56
22,M,518,Célibataire,0,false,6687 WE 18
82,F,599,En Couple,2,false,8751 II 63
43,M,532,En Couple,0,false,662 YC 12
28,M,492,En Couple,4,false,6276 GS 14
18,M,506,Célibataire,0,false,907 MY 34
24,M,596,En Couple,3,false,7883 PD 41
78,M,156,En Couple,0,false,7061 GM 43
44,M,221,En Couple,4,true,2159 YH 72
57,M,416,En Couple,4,false,499 YT 49
44,F,452,En Couple,4,false,9428 XG 11
25,M,227,En Couple,3,false,1022 XH 59
23,M,526,En Couple,2,false,2728 IP 27
62,M,749,En Couple,0,false,5497 PR 14
62,M,957,Célibataire,0,false,5444 UO 79
73,M,466,En Couple,3,true,5282 SR 71
23,M,226,En Couple,4,true,795 DM 37
24,M,459,Célibataire,0,false,1056 PO 95
33,M,196,En Couple,1,false,7128 HF 90
49,F,440,En Couple,2,false,7604 FN 91
26,F,247,En Couple,1,false,9505 MI 77
21,M,203,En Couple,3,false,8954 VW 86
52,F,543,En Couple,0,false,2184 JF 50
24,M,1052,Célibataire,0,false,8199 JD 69
33,M,222,En Couple,3,false,4469 TB 39
63,M,550,En Couple,3,false,9834 FI 22
73,M,178,En Couple,0,true,1039 XQ 24
36,M,750,Célibataire,0,false,9085 AC 82
77,M,446,Célibataire,0,false,7794 ES 13
31,M,471,Seule,2,false,5650 BZ 73
18,M,190,Célibataire,0,false,120 ZI 10
52,M,784,En Couple,3,false,2392 OS 22
38,F,801,En Couple,0,false,98 XU 28
38,M,183,En Couple,1,false,9749 JH 32
26,M,505,En Couple,3,false,6510 IX 50
33,M,456,Célibataire,0,false,1115 NX 43
25,M,719,En Couple,1,false,4112 EO 80
29,M,973,En Couple,3,false,6133 TC 83
59,F,885,En Couple,3,false,6618 LO 15
19,F,453,Célibataire,0,false,7624 VG 73
84,M,950,En Couple,3,false,2486 YA 39
19,M,432,Célibataire,0, ,9604 PF 18
24,M,583,En Couple,0,false,9592 PS 78
42,F,527,Seul,0,false,1619 JK 81
52,M,571,En Couple,2,true,4974 NP 11
45,M,797,Célibataire,0,false,3814 NR 62
21,M,731,En Couple,1,false,6273 AE 72
42,F,812,Célibataire,0,false,1004 MP 92
28,M,574,En Couple,1,false,1332 NR 75
41,M,430,En Couple,2,false,1933 XU 52
50,M,412,En Couple,4,false,6257 UY 76
37,M,1387,Célibataire,0,false,7448 EU 12
27,M,565,En Couple,0,false,1633 IK 79
24,M,1018,Célibataire,0,false,4763 QW 33
52,M,247,En Couple,4,false,1090 UB 52
79,F,567,En Couple,4,false,8953 NB 31
71,M,512,En Couple,4,true,4624 DY 88
53,F,221,En Couple,0,true,4034 KU 59
19,M,998,Célibataire,0,false,6222 LH 73
39,F,482,En Couple,0,false,7056 EV 39
80,F,438,Célibataire,0,false,4124 YY 94
58,F,537,En Couple,4,false,8214 MR 28
35,F,173,En Couple,0,true,4288 EA 14
26,M,1375,Célibataire,0,false,7857 JO 22
70,M,483,En Couple,2,true,495 CX 29
29,F,1351,Célibataire,0,false,7817 IF 91
33,M,403,En Couple,1,false,3203 VW 54
47,M,879,En Couple,2,false,8302 MH 17
32,M,195,En Couple,2,false,9843 DO 78
51,M,442,En Couple,1,false,7484 DK 74
77,M,479,Célibataire,0,false,2528 DT 44
82,M,151,En Couple,4,false,8889 GA 32
48,M,879,En Couple,0,false,8036 IJ 39
35,M,704,Célibataire,0,false,7300 ZH 92
41,M,207,En Couple,2,true,2610 TM 17
53,F,182,En Couple,4,true,8501 FI 53
48,F,547,Célibataire,0,false,3067 EZ 13
34,M,220,En Couple,2,false,5121 XR 23
42,F,878,En Couple,2,false,3525 LG 12
58,M,573,En Couple,1,false,8933 KG 58
49,F,771,En Couple,1,false,1043 IT 15
66,F,1152,Seule,3,false,8696 MW 43
23,F,198,En Couple,0,false,2850 SM 65
75,M,1206,Célibataire,0,false,7851 TP 45
75,M,431,En Couple,1,true,6551 IK 92
33,F,978,En Couple,4,false,5882 VG 35
45,M,564,En Couple,0,true,7491 JK 69
27,M,944,Célibataire,0,false,1897 CW 82
57,M,541,Célibataire,0,false,977 ZO 53
53,M,1103,En Couple,1,true,1673 FE 90
42,M,215,En Couple,0,true,1348 DD 89
49,M,-1,En Couple,1,false,1570 RE 16
56,F,549,En Couple,0,false,7595 PT 42
42,M,189,En Couple,1,false,7465 ON 18
49,F,400,Célibataire,0,false,9503 CM 63
23,F,514,En Couple,1,false,8841 OZ 81
34,M,174,En Couple,1,true,5297 SJ 91
46,M,218,Célibataire,0,false,1435 WG 96
19,F,1217,En Couple,2,true,2430 KW 21
33,F,204,Célibataire,0,false,9760 QC 92
45,M,178,Célibataire,0,false,2412 WH 79
22,M,235,En Couple,1,false,19 BI 31
52,M,1127,Célibataire,0,false,7452 HN 53
21,M,180,Célibataire,0,false,2265 IE 77
33,F,1303,En Couple,2,true,6088 LL 95
22,F,936,Célibataire,0,false,9282 CP 81
79,M,568,Célibataire,0,false,4387 NS 96
32,M,528,En Couple,3,false,1511 BA 38
78,M,545,En Couple,0,false,5214 AY 57
45,M,203,Célibataire,0,false,4347 SQ 65
46,F,830,En Couple,1,false,1871 EB 66
20,M,554,Célibataire,0,false,2732 FZ 25
18,M,1025,En Couple,0,false,7705 JR 17
53,M,509,En Couple,0,false,1154 FV 93
39,M,539,En Couple,4,false,280 BQ 38
22,M,975,En Couple,1,false,3212 EW 83
19,M,433,En Couple,0,false,5475 XX 14
20,M,767,En Couple,2,false,6999 LL 11
22,M,904,Célibataire,0,false,4987 XP 50
25,M,887,En Couple,2,false,7896 HN 34
19,M,548,En Couple,4,true,7288 JY 36
26,F,404,En Couple,3,false,2078 RP 55
21,M,417,Célibataire,0,false,3344 GB 16
69,M,1056,Célibataire,0,false,4627 BN 76
26,Homme,409,En Couple,0,true,7090 WK 54
59,M,510,En Couple,2,false,6890 CM 55
29,M,416,Célibataire,0,false,3412 NO 47
24,M,467,En Couple,2,false,2912 UR 85
22,F,1295,Célibataire,0,false,2666 DJ 36
55,M,413,Seule,1,false,8476 TD 62
80,F,421,En Couple,4,true,3424 OQ 35
29,M,492,En Couple,2,false,4576 KY 20
83,F,525,Célibataire,0,false,7708 KE 92
61,F,475,Célibataire,0,false,2327 EU 69
23,F,851,En Couple,2,false,63 CH 90
70,F,573,En Couple,2,false,3255 FD 60
55,M,224,Seule,1,false,6642 WR 55
 ,F,573,En Couple,0,true,7310 BL 54
31,M,217,En Couple,1,false,4363 XU 67
18,F,492,En Couple,3,true,871 CX 75
49,F,215,En Couple,1,false,7143 XF 17
28,F,195,En Couple,0,false,4164 EN 87
18,M,209,Célibataire,0,false,6191 WC 33
18,F,439,En Couple,2,false,818 AV 53
50,N/D,932,En Couple,0,false,5973 ZV 80
80,M,164,Célibataire,0,false,4042 VT 53
27,M,153,Seule,3,false,2422 CU 70
77,F,194,En Couple,3,false,1612 PK 67
63,M,579,En Couple,1,false,2311 GL 63
48,M,153,En Couple,1,true,3939 HM 82
43,M,239,En Couple,3,false,2521 PJ 87
49,F,1116,Célibataire,0,false,2277 ZF 55
65,M,495,En Couple,0,false,4022 FN 82
52,M,524,En Couple,2,true,3778 AL 22
41,M,188,En Couple,1,false,6595 GV 56
77,M,172,En Couple,2,false,738 DD 51
27,M,1234,En Couple,0,false,8526 GH 95
69,M,443,En Couple,1,false,3561 HA 73
32,M,187,Célibataire,0,false,8736 OR 42
41,M,593,En Couple,1,false,869 OT 29
55,F,927,En Couple,3,true,3514 KW 46
50,M,1313,Célibataire,0,false,2987 EO 80
84,M,481,En Couple,2,false,4425 CD 23
23,F,400,En Couple,0,false,6831 XE 61
43,M,184,En Couple,1,false,1939 IC 25
32,M,401,Célibataire,0,false,5386 CZ 67
18,M,423,En Couple,2,false,7480 OF 79
78,M,423,Seule,2,false,2196 AT 27
42,M,523,En Couple,0,false,2148 LY 11
27,F,167,En Couple,1,false,4537 BC 80
54,F,440,En Couple,0,true,5241 EV 89
73,M,865,En Couple,2,false,8741 HS 71
48,F,874,En Couple,2,false,71 YP 31
25,F,432,En Couple,4,false,6666 MR 41
27,M,555,En Couple,3,false,1302 YO 98
34,M,472,En Couple,3,false,8854 DF 34
39,M,818,En Couple,2,false,4536 GE 61
43,F,465,En Couple,1,false,5872 XS 98
18,M,492,Célibataire,0,false,5257 TH 96
24,M,208,Célibataire,0,false,954 TQ 36
28,F,1170,En Couple,2,true,1616 QD 34
73,M,554,Seule,2,false,7101 XK 27
43,F,578,En Couple,1,false,5997 KR 55
19,M,830,En Couple,3,true,1921 HE 53
38,M,483,En Couple,?,false,779 AI 22
50,M,1160,En Couple,2,false,5108 VM 59
63,M,1257,Célibataire,0,false,5501 IO 16
34,M,447,Célibataire,0,false,3072 GG 77
44,F,177,En Couple,-1,false,2706 UW 45
53,M,517,En Couple,1,false,631 KG 13
26,M,221,En Couple,0,false,1234 HD 37
43,M,226,En Couple,0,false,2072 RJ 88
26,M,593,Célibataire,0,false,2176 AN 36
51,M,169,En Couple,2,true,393 FN 74
60,M,1205,En Couple,3,false,1592 LY 63
33,M,740,En Couple,4,false,9852 UZ 53
19,M,1334,Célibataire,0,false,5951 ZU 42
18,M,897,Célibataire,0,false,5052 RJ 42
37,M,738,En Couple,4,false,8648 CR 32
22,F,1246,En Couple,2,true,6751 NW 88
35,M,430,En Couple,3,true,4523 MF 47
19,M,864,En Couple,0,false,2467 BJ 73
49,M,1264,Célibataire,0,false,5550 HW 60
32,M,531,Célibataire,0,false,2658 JG 10
20,F,413,Célibataire,0,false,1374 VI 94
21,M,562,En Couple,1,false,7632 UZ 93
45,F,186,Célibataire,0,false,1811 HV 20
83,F,518,En Couple,2,false,6841 RO 31
18,F,1393,Seule,2,false,8545 MU 48
20,M,1093,En Couple,1,true,1430 UB 38
49,M,514,En Couple,3,false,7555 JV 22
37,M,177,En Couple,3,false,6998 QZ 91
41,M,1056,En Couple,0,true,224 MJ 30
50,M,-1,En Couple,1,false,2070 GX 33
42,M,732,En Couple,3,true,8952 ZP 26
50,F,581,Marié(e),3,true,9516 GR 11
40,M,151,En Couple,0,false,4262 MT 18
52,F,586,Célibataire,0,false,3189 SL 18
47,Masculin,494,En Couple,2,false,4205 DG 80
18,M,585,En Couple,3,false,5948 NH 92
27,M,584,Célibataire,0,false,4219 TC 29
23,M,544,En Couple,0,false,7124 FG 52
62,M,423,Célibataire,0,false,4027 HS 63
28,F,496,Célibataire,0,false,5050 AW 18
40,F,528,Célibataire,0,false,7084 IK 91
44,M,189,En Couple,0,false,934 HJ 32
39,M,1261,En Couple,0,true,5085 OU 63
34,M,1045,Célibataire,0,false,6008 IE 86
31,M,506,En Couple,4,false,8611 FB 21
39,F,528,En Couple,1,true,5500 CO 33
42,Homme,215,En Couple,4,true,3246 ZS 47
41,F,426,En Couple,3,false,3464 RD 42
57,F,416,Célibataire,0,false,4074 IZ 54
45,M,506,Seule,2,false,747 CZ 69
25,M,556,Célibataire,0,false,2073 TM 28
63,F,509,En Couple,0,true,3438 VM 23
31,M,222,En Couple,2,false,3499 HJ 51
21,M,229,En Couple,2,false,9012 LQ 45
18,M,166,Célibataire,0,false,7255 WS 44
42,F,1072,En Couple,2,false,666 WJ 37
51,M,1219,En Couple,4,true,4881 YH 39
30,M,573,En Couple,1,false,1561 XQ 84
52,M,752,En Couple,0,false,596 EB 93
34,F,245,En Couple,1,true,3025 TD 39
64,F,434,En Couple,1,true,4263 GU 74
39,F,736,En Couple,2,false,1294 WD 18
57,M,950,En Couple,0,false,4170 RO 86
25,M,561,Célibataire,0,false,644 DC 62
71,F,240,Célibataire,0,false,3543 UT 94
26,M,750,Célibataire,0,false,7236 AM 74
46,F,591,Célibataire,0,false,5507 AW 26
?,M,432,Seule,3,false,7335 CO 36
39,M,523,En Couple,0,false,2124 AD 96
18,F,898,Seule,3,false,9487 WF 98
49,M,576,Célibataire,0,false,4618 XN 29
18,M,1176,Célibataire,0,false,3642 WC 33
20,F,447,Célibataire,0,false,7791 WJ 80
43,M,544,En Couple,2,false,7568 SA 54
34,M,918,Seule,1,false,7977 CW 68
27,M,455,Célibataire,0,false,146 OX 39
79,M,739,En Couple,3,false,3005 LO 59
56,M,836,En Couple,3,false,779 RF 52
57,M,948,Célibataire,0,false,4123 GL 30
81,F,515,En Couple,2,false,4848 YL 93
37,F,554,Célibataire,0,false,6510 GG 12
20,F,420,En Couple,4,false,7905 LV 25
29,Masculin,503,Célibataire,0,false,8762 RA 56
61,F,435,En Couple,1,false,2264 YL 58
81,M,443,Célibataire,0,false,6398 UA 82
37,M,1087,En Couple,3,true,6022 BB 35
75,F,471,Célibataire,0,false,7362 YV 65
25,M,1278,Seule,1,false,954 TT 23
64,F,191,En Couple,2,false,1879 IC 25
62,M,155,En Couple,2,false,2027 LF 26
41,M,594,Seule,1,false,8027 NP 62
30,M,548,Célibataire,0,false,7867 YG 92
23,F,759,En Couple,0,false,9828 VW 61
27,F,1156,En Couple,4,false,8340 KB 58
39,M,591,En Couple,3,false,6114 RW 17
21,F,481,En Couple,0,false,9932 FM 46
27,M,199,Célibataire,0,false,6143 IK 81
60,M,1264,En Couple,1,false,5650 UH 38
80,F,153,En Couple,4,false,4240 XZ 88
19,M,461,Célibataire,0,false,4992 IW 83
54,M,207,Marié(e),1,true,5202 OL 39
42,F,536,Célibataire,0,false,5033 ST 18
54,M,568,En Couple,4,false,6511 GJ 95
48,M,441,En Couple,2,false,7737 TI 26
77,M,1109,Célibataire,0,false,1177 NX 79
26,M,434,En Couple,0,false,1306 JK 67
82,M,541,En Couple,4,false,9627 AL 56
34,F,1059,En Couple,2,true,8443 DC 72
46,F,1347,Célibataire,0,false,6173 VS 63
25,M,756,En Couple,1,false,7304 YZ 25
 ,M,895,Célibataire,0,false,3502 PN 50
68,M,545,Seule,3,false,1879 VD 58
25,M,760,Célibataire,0,false,3625 HI 31
54,M,758,En Couple,2,true,4662 GQ 52
44,M,493,En Couple,4,false,7411 UD 78
40,F,1036,En Couple,0,false,6832 XW 40
84,M,440,En Couple,1,true,6440 ZC 96
27,F,1345,Célibataire,0,false,8695 ZB 47
54,M,557,En Couple,0,false,19 YJ 51
59,M,409,Célibataire,0,false,3800 RZ 58
75,M,445,Célibataire,0,false,1892 EZ 10
59,F,438,En Couple,0,false,5996 VF 82
25,M,198,Célibataire,0,false,8297 YA 38
67,M,420,En Couple,3,false,7459 QD 45
39,F,530,En Couple,0,true,4600 XG 20
57,M,802,Célibataire,0,false,392 NR 33
57,F,1346,En Couple,2,false,8080 UQ 49
22,F,1098,Célibataire,0,false,2594 BS 52
20,M,442,En Couple,0,false,5997 JV 60
75,M,803,En Couple,2,false,8510 ZD 51
21,M,409,En Couple,1,true,1587 KC 13
 ,M,531,En Couple,0,false,5320 RD 85
31,M,880,En Couple,1,false,4400 AJ 51
44,M,1127,Célibataire,0,false,785 SH 18
28,M,569,Célibataire,0,false,6236 KV 44
39,F,869,En Couple,3,false,3879 IV 91
73,M,453,En Couple,0,false,2937 DR 89
64,M,1376,En Couple,1,true,7218 CO 96
34,F,471,En Couple,3,false,948 PW 35
35,M,243,En Couple,2,false,9954 OO 78
54,M,197,En Couple,4,false,6132 EO 40
29,M,449,Célibataire,0,false,8244 AF 88
81,M,456,Célibataire,0,false,1768 PH 83
67,M,1264,En Couple,4,false,9196 QO 37
59,F,1241,En Couple,0,false,3963 PK 55
28,M,220,En Couple,1,false,5610 BE 36
80,M,1374,Seule,2,false,8321 QF 97
30,M,495,En Couple,1,true,2903 PQ 57
58,F,499,Célibataire,0,false,7081 AM 55
57,M,402,Célibataire,0,false,1670 FH 32
36,M,538,En Couple,1,false,1946 WZ 98
42,M,418,En Couple,1,false,8677 RO 65
