age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
27,M,414,Célibataire,0,false,5385 FQ 71
53,M,479,En Couple,3,false,9535 ZR 70
55,M,1110,Seule,3,false,3774 GB 90
59,F,-1,En Couple,1,false,2237 ME 35
84,M,535,En Couple,1,false,6004 ZW 53
21,M,474,Célibataire,0,false,4256 PC 82
31,M,581,Célibataire,0,false,9270 UU 35
40,M,536,Célibataire,0,false,420 SS 32
19,F,238,Seule,1,false,83 YH 43
32,M,469,En Couple,3,false,6841 XM 13
44,F,792,En Couple,4,false,5387 YC 26
53,M,1037,Célibataire,0,false,6991 YS 98
30,F,870,En Couple,2,false,8751 GJ 81
83,M,1269,Célibataire,0,false,8010 ON 48
55,F,531,Seule,1,false,9732 IU 51
57,M,245,En Couple,3,false,2702 PL 90
19,M,512,En Couple,3,false,7664 LV 38
37,M,518,En Couple,2,false,5075 FE 82
41,M,834,Célibataire,0,false,6203 YM 21
35,M,167,En Couple,1,true,2385 CO 87
46,M,730,En Couple,4,true,3135 US 64
26,M,1010,En Couple,2,true,8021 ZU 24
39,F,413,En Couple,2,false,7336 EV 97
81,Masculin,495,En Couple,0,false,5226 XO 71
19,M,953,Célibataire,0,false,7045 QJ 38
76,M,214,Seule,1,false,7504 KC 40
34,M,467,En Couple,1,false,9652 LJ 75
30,M,504,Célibataire,0,false,9961 FP 91
25,M,445,En Couple,2,false,5801 CX 49
46,M,487,Seule,3,false,2230 GJ 63
49,M,579,En Couple,2,false,1895 NH 13
73,M,1290,En Couple,1,false,9117 GE 26
69,M,578,Célibataire,0,false,4244 KP 84
21,M,460,En Couple,4,false,6214 PC 26
45,M,559,En Couple,1,false,8057 JZ 74
56,M,780,En Couple,0,true,1785 VA 53
47,M,216,En Couple,0,false,2656 GK 51
53,M,228,En Couple,3,false,3713 GQ 65
59,M,1246,En Couple,1,false,9492 YC 62
74,F,505,En Couple,1,true,9771 LA 10
23,M,908,En Couple,1,false,4179 SY 73
28,M,1186,En Couple,3,false,1191 ED 94
54,F,746,En Couple,4,false,6431 TE 69
23,M,420,En Couple,2,false,6021 XV 82
40,F,245,Célibataire,0,false,8872 FA 84
24,F,401,En Couple,1,false,1465 IQ 86
51,M,1161,En Couple,0,true,7619 TA 81
48,M,583,En Couple,0,false,9960 QB 13
50,M,161,En Couple,0,true,4454 XY 31
19,M,493,Seule,1,false,4744 OU 27
30,M,504,En Couple,2,true,9129 JQ 88
53,F,231,En Couple,1,true,9507 DS 36
26,F,1153,En Couple,1,false,981 BR 21
51,F,205,Célibataire,0,false,9188 CF 77
37,M,531,Célibataire,0,false,7864 QK 32
53,M,475,En Couple,0,true,7335 YO 27
27,M,919,Célibataire,0,false,2975 OQ 11
25,M,746,Célibataire,0,false,9165 OT 21
32,M,500,En Couple,0,true,5787 CU 32
83,F,206,En Couple,0,false,9157 KL 12
53,M,476,En Couple,1,true,6412 ZX 76
31,Masculin,536,En Couple,4,false,4708 EQ 57
80,M,413,Seule,1,false,7032 GS 44
56,F,411,En Couple,1,true,3437 TW 27
25,M,478,En Couple,3,false,1220 FT 78
30,M,428,En Couple,2,false,5129 GN 53
54,M,1132,En Couple,2,true,249 NQ 74
23,M,510,En Couple,1,true,7680 IR 55
47,M,1125,En Couple,3,false,8640 QL 50
27,M,521,En Couple,1,false,4574 EG 19
23,F,591,Célibataire,0,false,6502 NS 52
30,M,1029,En Couple,0,false,3326 IH 97
24,M,415,Célibataire,0,false,1320 CX 22
54,F,1375,Seule,2,false,770 EC 32
81,F,519,Célibataire,0,false,6887 RY 34
27,F,210,Célibataire,0,false,7176 KD 75
62,M,495,En Couple,1,false,6261 XI 56
83,M,1000,Célibataire,0,false,7525 YE 50
40,F,412,Célibataire,0,false,9206 LZ 16
33,M,151,Célibataire,0,false,6846 RM 84
52,F,545,En Couple,0,false,3392 CT 91
48,M,169,En Couple, ,false,9466 WT 44
47,F,598,En Couple,3,true,9914 WZ 98
18,M,486,En Couple,3,false,2577 LX 62
81,M,153,En Couple,1,false,3088 BO 88
30,M,468,En Couple,0,false,3135 SW 51
65,M,479,En Couple,2,false,6733 HG 53
20,F,599,En Couple,4,true,9569 QN 19
19,F,237,En Couple,2,false,3038 DK 57
51,M,543,En Couple,2,false,2086 CG 36
36,M,564,En Couple,0,false,1974 KJ 95
46,F,755,En Couple,2,false,6494 FL 85
52,M,460,En Couple,0,false,1220 FY 64
27,F,500,Célibataire,0,false,8382 WZ 74
54,Homme,439,En Couple,1,false,5677 TT 58
27,F,555,En Couple,0,false,1722 NW 30
59,M,1307,Célibataire,0,false,856 GK 55
43,M,400,En Couple,3,false,7945 LR 84
28,F,539,Célibataire,0,false,5597 GM 78
32,M,950,Célibataire,0,false,2149 WO 24
29,M,243,Célibataire,0,false,3381 CK 64
60,M,726,Célibataire,0,false,1287 QN 59
46,M,526,Seul,0,false,2493 QZ 28
28,M,538,En Couple,2,false,7742 UD 78
53,M,1190,En Couple,2,false,4002 LB 70
36,M,542,Célibataire,0,false,9145 WJ 85
20,M,414,En Couple,0,false,3125 BA 93
18,M,431,Célibataire,0,false,9592 IU 74
82,F,1322,En Couple,3,false,7287 NR 94
48,M,470,En Couple,4,false,2350 US 65
81,M,1094,Célibataire,0,false,9342 AK 23
19,M,175,En Couple,2,false,7329 JQ 82
20,F,1201,Célibataire,0,false,7870 JQ 28
20,M,580,En Couple,2,false,2936 TG 94
24,Homme,417,Célibataire,0,false,9489 RF 63
67,M,187,Célibataire,0,false,6235 NH 48
57,F,1306,En Couple,4,false,3871 LR 58
69,M,1256,En Couple,2,false,5879 ZH 50
28,M,180,Célibataire,0,false,213 OX 92
24,M,225,En Couple,0,false,5495 UC 82
47,M,1099,Célibataire,0,false,5378 QA 83
40,M,814,En Couple,1,false,8283 FR 37
27,M,194,En Couple,1,false,8869 SV 58
56,M,1249,En Couple,1,false,2564 RG 65
78,M,484,Célibataire,0,false,8352 TN 45
32,M,1254,En Couple,2,true,3717 XB 73
51,M,523,En Couple,2,false,8983 AW 31
28,M,468,Célibataire,0,false,339 HF 90
32,M,529,En Couple,3,false,8113 JR 66
35,M,175,En Couple,1,false,1270 NK 57
59,M,852,Célibataire,0,false,9749 FA 38
18,F,1078,Célibataire,0,false,6741 CR 69
28,F,554,En Couple,0,false,7998 CG 61
32,M,579,Célibataire,0,false,1437 VC 86
25,M,508,En Couple,2,false,8680 VG 67
22,M,219,En Couple,?,false,7115 KX 14
74,M,546,En Couple,1,false,5088 RA 20
26,F,561,En Couple,4,false,5772 XK 74
68,F,1275,En Couple,4,false,2774 VJ 65
68,M,442,Célibataire,0,false,9812 JB 44
28,M,497,Célibataire,0,false,4494 JE 74
23,M,589,En Couple,0,false,2467 FJ 40
74,F,424,En Couple,3,false,2698 MA 80
43,M,549,En Couple,4,false,1905 AI 26
75,M,969,Célibataire,0,false,5249 ZR 29
59,Féminin,446,En Couple,2,false,2851 US 84
69,F,1339,En Couple,0,false,2667 LC 55
74,F,451,Seule,1,false,5203 XU 72
21,F,574,Célibataire,0,false,8403 PH 46
39,F,1386,En Couple,0,false,8331 UX 22
20,M,1370,En Couple,3,true,4387 KG 70
20,F,1151,En Couple,3,false,5114 BZ 12
31,M,583,En Couple,1,false,1114 MX 42
56,M,420,Célibataire,0,false,7293 UO 41
27,F,432,En Couple,4,false,2825 FD 97
47,F,190,Célibataire,0,false,710 CB 29
52,M,546,En Couple,0,false,9313 UK 93
29,M,418,En Couple,4,false,1417 UJ 70
21,M,192,En Couple,0,false,2358 WQ 89
48,M,199,Célibataire,0,false,8345 MG 35
67,F,475,En Couple,4,false,8990 HK 85
38,M,802,En Couple,1,true,6527 RF 22
26,M,1335,En Couple,4,false,9379 SU 56
56,Homme,1084,En Couple,4,true,7491 JJ 88
36,F,241,Célibataire,0,false,9708 PE 32
29,M,569,En Couple,2,false,80 JQ 54
46,M,192,En Couple,2,true,9575 DM 60
21,M,467,Célibataire,0,false,20 XO 35
67,M,524,En Couple,0,true,4786 TX 64
22,M,567,En Couple,4,false,4797 YS 47
62,M,401,En Couple,2,false,6300 GX 39
76,F,1038,En Couple,3,true,2476 GI 75
27,M,462,En Couple,3,false,3705 OL 85
68,M,1032,Célibataire,0,false,4517 AV 37
77,F,203,En Couple,1,false,5339 UC 94
48,M,537,En Couple,0,false,1805 VC 85
65,M,209,En Couple,2,false,9241 VB 22
59,F,491,Célibataire,0,false,9706 FY 22
49,M,429,En Couple,0,false,7963 OJ 77
23,Masculin,152,En Couple,2,false,8614 ID 43
80,M,478,En Couple,2,false,4107 RM 73
58,F,1067,En Couple,0,false,1452 RY 42
75,F,471,Seule,3,false,9413 UN 40
22,F,234,En Couple,3,false,9193 KB 52
31,M,757,En Couple,3,false,2263 CA 17
78,M,558,En Couple,2,false,7803 LS 56
35,M,555,Célibataire,0,false,2865 UK 20
20,F,565,En Couple,1,true,7717 DM 67
20,M,921,Célibataire,0,?,6902 LQ 84
37,M,483,En Couple,3,false,9465 HI 90
25,F,537,Célibataire,0,false,1625 UL 87
27,M,?,En Couple,1,false,6411 JN 59
84,M,858,En Couple,1,false,3984 TY 20
27,M,418,En Couple,4,false,1460 SG 94
42,M,181,Célibataire,0,false,2932 TQ 84
57,F,1340,Célibataire,0,false,3837 KX 12
40,M,1070,Célibataire,0,false,7854 AL 70
19,F,719,Célibataire,0,false,5839 SI 29
36,F,493,En Couple,4,false,1851 ZU 11
48,M,554,En Couple,3,false,1145 ZH 95
21,Homme,432,En Couple,4,false,5049 FY 57
21,F,160,En Couple,0,true,5737 EB 78
45,F,565,En Couple,0,false,1271 YF 14
66,F,464,En Couple,2,false,1009 HS 88
18,M,1066,En Couple,3,true,9240 EI 77
79,M,229,En Couple,2,false,3235 CH 94
33,M,1267,En Couple,1,true,6416 YJ 18
48,M,170,Marié(e),1,false,6165 UF 35
72,M,159,En Couple,1,false,5253 MJ 81
58,F,-1,En Couple,2,true,5726 DJ 35
58,M,245,Célibataire,0,false,9150 SY 51
40,M,192,Divorcée,1,false,7062 MR 13
61,F,559,En Couple,3,true,6791 IF 32
29,F,473,En Couple,1,false,4233 BC 84
56,F,199,Célibataire,0,false,9339 BS 58
42,M,555,Célibataire,0,false,8068 NR 86
25,F,221,Célibataire,0,false,4248 UR 18
58,M,491,En Couple,0,false,1046 RO 82
18,M,243,En Couple,2,true,5086 QR 38
64,F,1288,En Couple,2,false,1792 PJ 51
47,F,163,Seule,3,false,5968 XB 17
64,F,446,En Couple,4,true,7461 GR 32
74,M,1169,En Couple,4,false,4592 BG 46
72,F,813,Célibataire,0,false,218 TK 33
36,M,228,?,0,false,598 CV 53
25,M,568,Célibataire,0,false,1766 ME 47
46,F,955,En Couple,3,true,8554 FN 59
42,M,1208,Célibataire,0,false,8371 MM 23
76,M,216,Seule,2,false,1957 AV 18
31,F,1028,Célibataire,0,false,9835 XB 55
53,F,1284,En Couple,3,false,500 GO 88
29,M,771,En Couple,4,false,91 GJ 54
33,M,180,En Couple,2,false,9252 GU 78
56,M,416,Célibataire,0,false,5122 RV 18
48,M,494,En Couple,4,false,9462 WN 10
52,F,531,En Couple,1,true,4658 PX 97
21,M,576,En Couple,4,true,5484 MA 72
22,M,1267,Célibataire,0,false,4846 BP 18
69,F,584,Célibataire,0,false,554 TS 84
27,F,561,En Couple,2,false,9882 QY 85
74,M,1147,En Couple,2,false,69 VQ 56
82,F,202,En Couple,0,true,7310 EM 52
35,F,243,Célibataire,0,false,487 UB 90
25,M,993,En Couple,3,false,9635 WP 80
67,Masculin,424,Célibataire,0,false,8696 YM 49
50,M,1248,En Couple,2,false,7091 KO 89
81,M,162,En Couple,1,true,3670 GU 83
53,M,1181,Célibataire,0,false,6924 IS 84
21,M,824,Seule,3,false,7470 UK 45
36,M,550,Seule,3,false,7838 KJ 80
32,M,243,En Couple,2,false,5984 QR 50
62,F,905,Célibataire,0,false,7720 LN 80
32,F,460,Célibataire,0,false,7678 JO 22
26,M,150,Seule,3,false,3662 KP 85
40,M,438,Célibataire,0,false,860 QF 21
31,M,531,En Couple,1,false,7493 LA 13
60,M,762,En Couple,2,false,7617 NP 23
72,M,439,En Couple,0,false,4485 ZP 93
38,M,422,Célibataire,0,false,9301 DA 94
19,M,235,En Couple,1,false,3878 EC 60
37,M,515,En Couple,1,true,2336 NC 13
51,F,457,Célibataire,0,false,4483 DQ 62
75,F,530,Célibataire,0,false,401 WD 31
40,N/D,518,En Couple,0,false,297 DZ 35
32,M,198,Célibataire,0,false,244 OP 82
47,M,517,En Couple,4,false,5288 UB 24
31,M,174,En Couple,2,true,2074 WK 78
69,M,730,En Couple,2,false,2832 VY 49
44,F,166,En Couple,3,false,6693 VG 58
70,M,493,Célibataire,0,false,5045 SQ 29
69,F,224,En Couple,1,false,8600 FD 97
46,M,490,Célibataire,0,false,8892 KU 90
36,M,171,En Couple,4,false,2602 CC 73
68,Masculin,1057,En Couple,1,false,2075 NA 68
47,M,569,En Couple,0,false,2868 JL 41
21,M,408,En Couple,3,true,3660 TQ 78
46,M,496,Célibataire,0,false,5470 DU 67
38, ,168,Célibataire,0,false,7145 VK 90
82,M,195,En Couple,0,false,9877 SE 50
43,M,590,En Couple,3,false,6481 YK 75
18,F,501,En Couple,2,false,4408 VW 40
20,M,518,En Couple,1,false,2913 DB 18
71,M,531,Célibataire,0,false,9557 VL 82
21,M,801,En Couple,1,true,3084 UJ 52
51,M,885,En Couple,1,false,8384 KE 10
27,M,532,En Couple,0,false,5667 JD 80
59,M,1199,En Couple,0,false,2445 UV 45
41,M,449,En Couple,2,true,1405 IX 74
36,M,446,En Couple,4,false,1264 NT 59
49,M,924,En Couple,4,true,2336 WA 28
31,M,584,Célibataire,0,false,5652 II 39
51,Homme,591,Seule,2,false,1317 JX 15
55,F,426,Célibataire,0,false,3568 QX 50
21,M,549,En Couple,0,false,5127 HA 13
40,F,466,Seule,1,false,5187 WJ 70
61,M,205,En Couple,0,false,5140 YA 15
41,M,1167,En Couple,0,true,968 JK 88
20,M,419,En Couple,2,false,6010 NC 87
29,M,519,En Couple,0,true,1298 DO 42
68,F,597,Célibataire,0,false,8491 YX 92
40,M,457,Célibataire,0,false,4913 QX 21
60,M,480,En Couple,2,false,7801 NG 87
31,M,513,En Couple,2,false,9195 LG 87
31,M,1222,En Couple,4,false,7210 XC 37
19,M,456,En Couple,0,false,1812 AV 92
28,M,747,En Couple,1,true,7780 SI 77
29,F,227,En Couple,0,true,5397 QY 91
78,M,1214,En Couple,2,false,929 GX 14
42,M,526,Célibataire,0,false,2328 YN 80
42,M,519,En Couple,1,true,9724 RZ 98
52,M,841,Célibataire,0,false,2265 CV 77
18,M,537,Célibataire,0,false,5442 VW 53
62,M,151,En Couple,2,false,6598 QI 84
21,F,1165,En Couple,0,true,8322 RJ 19
26,F,580,En Couple,4,true,1584 OS 92
48,M,224,En Couple,0,false,7069 LA 37
20,M,586,En Couple,4,true,9432 TO 14
34,M,442,En Couple,2,false,165 PK 67
36,M,437,Seule,2,false,1826 OK 95
38,M,558,Célibataire,0,false,2193 XV 95
78,M,245,En Couple,2,false,4068 IF 73
18,M,1368,Seule,2,false,759 GR 79
33,M,427,En Couple,0,false,8023 WW 66
78,F,728,Célibataire,0,false,2273 WO 21
55,M,409,Célibataire,0,false,1461 HL 72
18,M,179,Célibataire,0,false,728 DC 86
21,F,754,En Couple,2,false,7049 KX 46
40,M,433,En Couple,1,false,1323 LT 93
41,M,1191,En Couple,3,false,6033 AI 75
21,M,832,En Couple,0,false,8841 FN 36
24,F,468,En Couple,4,false,9183 RK 16
25,M,871,En Couple,0,true,7890 MA 77
26,M,1300,Seule,1,false,9795 ZQ 17
52,M,855,En Couple,3,false,7929 TB 46
68,Masculin,243,En Couple,3,false,3986 UK 51
33,M,206,En Couple,0,false,3028 DV 93
19,M,1152,En Couple,0,false,8274 JS 30
43,M,1163,Célibataire,0,false,4778 SP 19
21,M,710,Célibataire,0,false,5195 FO 43
34,M,475,En Couple,4,true,1907 BN 91
56,F,983,En Couple,0,false,6566 OW 50
38,M,846,Seul,0,false,4588 JB 83
76,F,159,En Couple,2,false,7185 HP 71
68,F,155,En Couple,3,false,8480 NE 18
56,M,178,En Couple,2,true,4441 AV 81
47,M,505,En Couple,4,false,4111 FL 28
21,F,560,Seule,2,false,6719 IP 64
-1,M,1357,Célibataire,0,false,8442 FT 36
42,M,909,En Couple,1,false,1427 HF 21
62,F,1353,En Couple,1,false,916 BB 88
55,M,1302,Célibataire,0,false,7979 XX 46
48,M,177,En Couple,1,false,3266 XN 81
40,M,965,En Couple,4,true,1020 KF 39
80,M,162,Célibataire,0,false,1307 GL 74
42,M,471,En Couple,3,true,8335 XH 31
54,M,520,Célibataire,0,false,1529 YP 48
81,M,430,En Couple,0,false,1101 RH 76
46,M,447,En Couple,4,true,9014 TB 65
42,M,1246,En Couple,4,false,1011 RI 37
50,M,181,En Couple,0,false,7807 BR 16
78,F,201,En Couple,4,false,3407 LC 55
59,M,157,Célibataire,0,false,9556 HV 58
55,F,1269,En Couple,1,false,7440 HI 80
25,F,189,En Couple,0,false,9509 GY 69
48,F,418,En Couple,1,false,6505 FA 27
81,M,481,En Couple,2,true,3542 GI 53
37,M,1197,Seule,1,false,7438 PC 52
84,M,463,Célibataire,0,false,7643 HG 79
46,F,184,En Couple,1,false,4932 WG 36
53,M,526,Célibataire,0,false,5756 TC 25
51,M,455,Célibataire,0,false,1669 OU 10
47,M,1234,En Couple,0,false,4658 FR 32
41,M,481,En Couple,1,false,2778 IJ 90
38,F,540,En Couple,0,true,4727 PV 71
62,M,856,En Couple,0,false,9198 MH 74
36,F,463,Célibataire,0,false,7866 LZ 64
55,M,469,En Couple,1,false,9713 QG 93
39,M,197,En Couple,3,false,9016 FC 71
51,M,240,Célibataire,0,false,9122 ST 42
55,M,249,En Couple,3,false,8947 NX 12
29,M,742,En Couple,2,false,4052 TQ 68
75,M,557,En Couple,2,false,5791 KB 62
20,F,419,Seule,1,false,7129 KU 47
29,F,477,En Couple,2,false,5535 NS 50
38,M,487,En Couple,1,false,6553 SK 41
24,M,433,Célibataire,0,false,9628 PE 16
52,M,576,En Couple,2,true,6172 AY 18
18,M,514,En Couple,0,false,2222 KC 53
41,M,523,Célibataire,0,false,2891 LG 47
24,M,749,Célibataire,0,false,3648 KR 93
73,F,-1,En Couple,1,false,7442 LL 37
62,M,454,En Couple,4,false,1904 PF 90
26,M,564,Seule,1,false,3153 EY 57
32,M,156,Seule,2,false,2492 OB 56
52,M,1129,Célibataire,0,false,5366 PV 66
31,F,164,En Couple,1,true,149 CZ 33
34,M,434,En Couple,0,false,8243 UB 72
36,F,584,Célibataire,0,false,4031 IH 91
38,F,202,En Couple,0,true,1102 EF 88
62,M,169,En Couple,3,false,1551 XA 98
73,F,440,En Couple,3,false,4075 OY 25
83,M,238,En Couple,4,true,5611 AK 80
50,M,427,En Couple,0,false,2676 YW 93
82,M,1138,En Couple,1,false,9181 KV 17
58,F,1157,En Couple,3,true,1713 XF 98
27,M,491,Célibataire,0,false,8000 YY 37
82,M,590,En Couple,0,true,5344 QJ 43
42,F,166,En Couple,3,false,1328 DJ 41
23,M,406,En Couple,4,false,9837 HG 14
19,M,580,Célibataire,0,false,3854 DT 10
28,M,546,En Couple,3,false,8618 HT 46
67,M,1265,En Couple,1,false,1290 NV 27
32,M,557,En Couple,3,true,3976 AX 48
69,M,574,Célibataire,0,false,166 TT 47
27,F,1008,En Couple,0,true,4316 OA 26
34,F,438,En Couple,2,false,8105 SP 10
66,M,512,En Couple,0,false,5290 AC 58
29,M,1041,En Couple,3,true,5209 SB 20
66,M,177,En Couple,4,false,3997 VC 79
31,M,483,En Couple,3,true,7471 FE 68
21,M,180,En Couple,4,false,6941 KF 56
25,F,598,Célibataire,0,false,8439 BQ 26
27,F,551,En Couple,1,false,4566 JV 71
26,M,976,Célibataire,0,false,2668 IS 62
60,F,729,En Couple,1,false,1831 MH 27
46,Homme,481,En Couple,2,false,2176 TV 46
54,M,1215,En Couple,2,true,2352 YW 49
22,M,563,En Couple,2,false,5617 FP 95
23,M,451,Seule,1,false,2402 FY 69
70,F,495,Célibataire,0,false,6165 YM 55
71,M,467,En Couple,3,false,723 SC 36
41,M,226,En Couple,0,false,1487 OP 17
18,F,400,En Couple,1,false,7143 CP 50
32,M,504,Célibataire,0,false,5654 VY 61
31,M,423,Célibataire,0,false,4327 NG 51
40,F,533,En Couple,2,false,9860 LP 73
27,M,1346,En Couple,1,false,9149 KJ 73
20,M,1300,En Couple,1,false,3221 AV 56
32,M,861,En Couple,3,false,5893 YA 61
40,M,728,En Couple,3,false,1924 TL 84
26,M,427,En Couple,2,false,8638 AU 94
59,M,449,En Couple,1,false,5856 MF 53
25,M,497,En Couple,1,false,9558 OA 79
53,F,599,En Couple,2,false,8876 YI 37
22,M,238,En Couple,2,true,1969 LP 74
71,F,964,En Couple,4,true,2202 RH 39
34,F,1257,En Couple,3,false,2259 ZB 22
30,M,522,Célibataire,0,false,5311 VO 63
30,F,1076,Célibataire,0,false,3616 SM 67
35,M,597,En Couple,4,false,5714 IV 54
57,M,422,En Couple,3,false,8722 OH 18
48,M,559,En Couple,0,false,7421 CX 17
48,F,577,En Couple,3,false,8291 UR 70
23,F,576,En Couple,4,false,6266 VX 94
 ,M,481,Célibataire,0,false,974 TT 91
27,F,1159,Célibataire,0,false,8886 RB 54
73,M,210,Célibataire,0,false,7714 ZT 80
68,M,532,Célibataire,0,false,5776 TE 84
26,F,1141,En Couple,0,false,3102 GK 52
51,M,406,Célibataire,0,false,4122 MH 93
42,F,598,En Couple,4,false,2134 CB 80
32,F,1212,En Couple,4,false,3015 EK 47
50,M,196,En Couple,0,false,3212 DE 37
27,M,194,Célibataire,0,false,8411 UH 18
59,M,868,En Couple,2,false,6295 CU 16
57,M,169,En Couple,0,false,6190 RB 24
47,M,184,En Couple,2,false,4319 BJ 46
36,F,572,En Couple,0,false,6153 MW 53
62,M,576,Seule,2,false,1102 HY 77
83,M,489,En Couple,0,false,1798 EY 74
33,M,210,Célibataire,0,false,7680 CF 78
74,F,401,?,0,true,4131 GL 75
81,M,492,En Couple,2,false,9667 CX 51
43,M,590,En Couple,0,false,9359 UJ 30
35,M,421,En Couple,4,false,9687 MV 48
40,M,233,Seule,1,false,9211 YX 64
24,F,1334,En Couple,4,false,6223 NK 21
69,M,162,Seule,1,false,699 VT 35
64,M,1020,En Couple,2,false,2926 BS 50
61,M,525,En Couple,1,false,3762 XO 94
25,Masculin,514,En Couple,1,false,8538 TC 86
20,M,986,En Couple,4,false,377 UZ 77
65,M,599,En Couple,0,false,8812 YJ 88
27,M,548,Seule,1,false,2631 GN 90
56,M,816,N/D,0,false,7534 KP 90
37,M,529,Célibataire,0,false,5177 HR 76
43,M,533,En Couple,2,false,7195 OR 57
84,M,208,Célibataire,0,false,6108 HH 21
81,F,718,En Couple,3,false,2353 OP 36
54,M,424,En Couple,3,false,3789 CC 63
83,M,1357,Marié(e),1,false,1090 WF 70
26,M,216,En Couple,3,false,1552 AJ 67
45,F,1005,Célibataire,0,false,7918 AR 11
37,M,1110,En Couple,2,false,2758 MZ 73
41,F,160,Seule,1,false,7401 YE 39
25,M,414,En Couple,0,false,7252 AX 64
61,M,415,En Couple,3,false,7867 XU 42
22,Homme,892,Célibataire,0,false,9906 QG 24
51,F,810,En Couple,0,false,9035 VR 25
31,Femme,961,En Couple,1,false,7865 WK 51
28,M,191,En Couple,4,false,9987 MO 46
70,M,1146,Célibataire,0,false,7476 KE 87
27,F,462,En Couple,0,false,4847 CN 50
52,M,1318,En Couple,4,false,7247 EE 43
68,M,551,En Couple,3,false,6957 YU 40
20,F,526,En Couple,0,true,1899 JG 91
23,F,170,En Couple,0,false,2653 ES 16
79,M,456,En Couple,0,false,119 AZ 63
36,M,971,En Couple,4,false,6753 WD 43
78,M,541,Célibataire,0,false,4968 KM 95
34,M,515,En Couple,3,false,8286 NB 22
34,M,1094,En Couple,1,false,9377 BB 52
22,F,593,Célibataire,0,false,9257 KZ 10
19,M,226,En Couple,1,false,7979 NJ 12
24,M,491,En Couple,0,false,1259 YB 88
19,M,155,Seule,2,false,5710 QJ 74
46,M,1153,En Couple,2,false,1565 KK 72
28,M,473,Seule,3,false,21 YD 33
39,F,1359,Célibataire,0,false,7260 ZR 24
25,M,231,En Couple,0,false,7342 XV 42
23,M,456,En Couple,3,false,9445 PT 57
28,M,770,Célibataire,0,false,1671 EE 22
30,M,406,Seule,3,false,1881 KM 11
35,M,584,En Couple,0,false,274 NU 51
80,M,426,Marié(e),1,false,4666 JP 40
45,M,813,En Couple,0,false,305 JS 95
36,M,946,En Couple,1,false,7372 GB 67
28,M,591,Célibataire,0,false,4890 OR 71
29,M,568,Célibataire,0,false,9348 NC 73
22,M,954,Seule,3,false,1619 PO 22
68,F,517,En Couple,4,false,6060 WI 42
58,M,1310,En Couple,4,false,7606 XF 24
25,Homme,209,En Couple,4,false,3484 SI 64
26,M,575,En Couple,0,false,7966 OB 22
42,F,703,Célibataire,0,false,3122 XW 80
51,M,237,Célibataire,0,false,9720 RE 94
28,M,1141,En Couple,4,false,9291 TE 12
22,M,548,Célibataire,0,false,5843 GK 71
60,F,1180,En Couple,1,true,9575 ZR 52
24,F,1197,En Couple,2,true,303 XB 70
41,M,481,En Couple,2,true,6024 AD 71
58,M,200,Célibataire,0,false,7281 JN 70
26,F,152,En Couple,1,true,3635 HV 91
44,F,444,Célibataire,0,false,1725 YK 18
33,M,580,En Couple,1,true,6972 IW 85
72,M,1116,En Couple,1,false,250 MA 28
81,F,708,Célibataire,0,false,8686 NB 61
20,M,725,En Couple,0,true,6465 VH 40
41,M,577,En Couple,3,false,1505 VP 66
55,F,478,En Couple,0,false,8542 VJ 30
33,M,915,En Couple,0,false,9457 XA 67
50,F,496,En Couple,0,false,9149 GU 45
42,F,438,Célibataire,0,false,989 NK 49
22,M,455,Célibataire,0,false,5933 IX 54
51,F,240,En Couple,1,false,3893 DZ 86
22,Masculin,1247,En Couple,1,true,7120 NY 94
23,F,478,Célibataire,-1,false,8699 AY 90
83,F,479,Célibataire,0,false,697 PF 39
45,F,243,En Couple,4,false,6850 UU 79
58,M,229,En Couple,2,false,2604 JR 15
58,F,1296,En Couple,1,false,6482 DS 39
48,M,202,Célibataire,0,false,2608 GA 14
42,M,758,En Couple,4,false,4801 HR 62
52,M,1391,En Couple,1,false,7824 SI 11
39,M,573,En Couple,0,false,2458 DO 78
47,M,1297,Célibataire,0,false,101 VW 46
56,M,1042,Marié(e),0,false,9626 UZ 94
36,F,442,Marié(e),2,false,6189 GC 22
37,F,238,En Couple,2,false,13 RK 36
81,M,546,En Couple,3,false,9079 EY 67
18,F,231,En Couple,0,true,7909 AH 19
38,M,772,Célibataire,0,false,5572 QO 91
